genename,F1,F2,F3,F4,F5,F6,F7,S1,S2,S3,S4,S5,S6,S7,Space
slc27a1,1.242979213,1.290641779,1.769168654,1.664017799,1.287760542,0.565757846,1.657966271,0.772663663,0.917085528,0.90271417,1.202340589,1.032919472,0.879588742,0.849809463,0
csnk2a1,3.261417902,4.449091718,4.409817364,2.944480982,4.667966082,2.946619098,0.954437216,6.396982835,4.574843639,4.066681904,5.157576721,5.614697732,6.319251837,7.348466403,0
khdrbs1,6.188280957,12.06901907,7.57056079,6.591460336,7.688311189,3.40886736,3.954277518,0.958846303,0.960706362,0.909783783,1.030743504,0.762485855,0.641333072,0.998987988,0
gcdh,0.793887764,1.665654578,1.473869397,1.708009358,0.240442938,0.564580915,0,0.856622993,2.146244301,1.603583361,1.761147716,1.703671862,1.713274915,1.827833827,0
stxbp3,0.394504491,0.871798019,1.625738763,1.196113809,0.460118607,0.307328668,0.746979319,0.174588331,0.185629476,0.195955458,0.247420443,0.118447281,0.112753412,0.263570227,0
rasa3,0.70710222,0.901370854,0.654061286,0.99400365,0.519683855,1.16401769,0,0.669878557,0,1.325359882,0.074135417,0.17593231,2.030506921,0.245852183,0
traf3,0,1.046298765,0.4927324,0.847825081,0.159413103,0.109425307,0.254023992,0.434564535,0.138206435,0.234367675,0.387676631,0.122417903,0.309535184,0.171908019,0
ppp1r1b,1.348614549,0.208088504,0.21259782,0.086221159,0.489154661,1.495309936,0.421490659,3.065379023,2.061553027,1.052427834,2.87252198,3.884436468,5.128733716,2.967429172,0
serpinb6,0.597565737,0.033877287,0.700601796,1.322844156,0,0.494876464,0.216163002,2.83470579,2.361047965,2.1618085,2.737337849,2.021584267,2.351394731,2.651007194,0
stip1,1.712236389,3.31447577,2.414873569,1.8113791,1.681073669,2.080383466,1.058771083,7.725305644,10.06221592,11.04524018,11.11866445,7.621468419,8.14259167,8.205673663,0
caprin1,0.318682664,0.675890965,0.519951281,0.585976841,0.348242216,0.501764601,0.870045606,0.419634167,0.42016068,0.740532948,0.517542525,0.438756251,0.459773399,0.376787321,0
elavl3,2.219433801,7.390365642,4.543126127,4.15930287,1.362366041,2.611213334,2.189821732,0.913667165,1.275259825,1.291167492,1.487736297,0.691305018,0.791644429,0.98131701,0
eps15l1,1.20151477,1.337107588,1.174490106,1.079537846,1.236667351,1.082130768,0.796087711,1.459935135,1.646573761,1.628006482,1.845737476,1.466420672,1.318522732,1.541999449,0
vdac2,24.49751757,33.07290982,35.58041783,34.12460361,12.6294604,22.89866737,14.98958315,0.254092115,1.214075029,0.798311,0.628130728,0.630590235,0.530984358,0.51778745,0
vdac3,79.38504037,35.9771364,72.99921587,35.50460596,65.1585539,58.26730216,15.74387872,0.459561791,1.998638201,1.310489144,0.945936819,1.055434542,0.620401929,0.804035145,0
vdac1,63.53343045,46.10206793,66.27291932,33.59413446,26.86361866,40.91767732,14.98796396,0.371568232,1.839092781,0.925436958,0.68825352,0.546583193,0.21549166,0.592491212,0
kpna1,1.875652821,1.293517458,1.152170851,0.528790606,0.846246116,0.849383052,0.510002976,1.545674731,1.244574194,1.321669472,1.44581026,1.181953945,1.03431462,1.349175535,0
rbbp4,0.874389177,0.815954873,0.510697978,0.818580449,0.161648277,0.970516004,0.497764468,1.238141397,0.395500194,0.412847828,1.009399695,0.426416659,0.701043852,0.591410559,0
rbbp7,0.573687514,1.634454417,2.472312122,1.107764851,0.221900759,4.787992863,5.89776328,2.518538918,2.057393212,2.146468883,2.605011226,2.261291914,2.204173279,2.445435257,0
ppp2r5c,1.473441299,0.737998069,1.106511876,1.16510514,1.041050312,1.161250774,0.712211137,2.970637562,2.804773152,2.317537106,2.63038888,3.208463648,2.832284521,3.119492735,0
asns,0.40701844,0.687717388,1.373386662,1.501767666,0.911432551,0.411588719,0,2.443789033,5.848486952,6.249760996,5.766460505,2.785871991,2.640894888,3.188439548,0
hars1,0.918413699,0.929382602,0.896673686,1.196038266,0.106674014,1.55192008,0.632504874,3.075581721,2.478706514,2.821196453,2.964476415,1.980816653,1.949413411,2.346110064,0
pak3,1.721574326,1.114354807,0.855773579,0.790775361,1.021347412,1.254208945,1.107742764,6.326976919,4.793346269,4.725626485,5.531903151,6.336664272,6.394051538,6.835614802,0
cdc37,0.513657411,0.637524052,0.789976475,0.290028924,0.232781026,0.17609889,0.410090355,2.009081175,2.09903948,2.524786289,2.493932248,1.743155342,1.711992784,1.933320104,0
astn1,0.931327122,1.190496734,2.74843318,2.059369494,3.007751858,1.710669699,0,0.774543978,0.684003187,0.805767973,0.782296269,1.19730706,0.558776367,1.059221053,0
ppp2r5e,1.246375221,1.320889041,1.069885644,1.20017167,0.99411254,0.89473262,0.605940603,3.131868076,2.970840001,3.297531858,3.242730814,3.071316292,2.76783468,3.120871205,0
ctcf,0,0.850040246,0.033735866,0.234997607,0.310253588,0.237602237,0,0.144358918,0.013775362,0.042031376,0.056482877,0.042905238,0.025065834,0.124754893,0
mapre1,0.645443088,1.334054935,0.768462962,0.858049291,0.567783751,0.864884647,0,4.559346428,4.502305144,5.437846481,5.831540365,3.373667796,3.68819096,4.832251396,0
prdx2,9.037780622,10.30969877,8.514703833,9.002545909,7.851888503,7.898036505,5.597843584,67.88269864,78.5357372,68.06013246,71.92843347,62.49858745,65.53600762,61.45998696,0
tsg101,1.908596406,3.978086606,2.107134674,1.000067406,3.172828669,3.2337666,0,1.416930438,1.387365529,2.381006799,1.861575112,2.260071272,2.326531025,2.153352671,0
